"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"12659","20080517","193924","-13.4225","-76.1688","54","4.6","20223006"
"12660","20080518","045305","-13.5895","-76.2392","48","4.5","20223006"
"12661","20080518","081934","-7.1209","-80.6901","38","4.5","20223006"
"12662","20080519","112025","-6.837","-80.6884","34","4.5","20223006"
"12663","20080520","213711","-8.6391","-74.7701","135","5.7","20223006"
"12664","20080523","001906","-17.749","-69.561","153","4.3","20223006"
"12665","20080525","134717","-14.3382","-73.0518","149","5","20223006"
"12666","20080525","184610","-14.217","-75.7449","61","5.1","20223006"
"12667","20080526","155329","-18.5565","-70.5254","61","4.7","20223006"
"12668","20080528","213904","-13.3167","-74.6894","45","5.6","20223006"
"12669","20080529","090135","-13.5265","-76.8137","50","4.6","20223006"
"12670","20080530","065334","-14.5821","-76.1156","43","5.1","20223006"
"12671","20080601","020825","-7.9401","-74.7031","151","4.5","20223006"
"12672","20080601","123031","-18.173","-69.646","124","4.4","20223006"
"12673","20080601","151658","-9.097","-76.8099","13","4.8","20223006"
"12674","20080602","054319","-15.999","-73.056","49","4.9","20223006"
"12675","20080602","171605","-5.1082","-80.7621","42","4.5","20223006"
"12676","20080603","211443","-15.2462","-73.4449","84","4.7","20223006"
"12677","20080604","221500","-4.5949","-77.3577","165","4.8","20223006"
"12678","20080605","114956","-14.458","-75.9194","19","4.8","20223006"
"12679","20080605","133737","-9.2495","-77.1572","167","5.5","20223006"
"12680","20080607","130629","-12.4652","-77.3985","66","5.3","20223006"
"12681","20080611","152636","-13.7304","-76.8986","15","4.5","20223006"
"12682","20080614","174531","-8.2724","-80.7076","36","4.5","20223006"
"12683","20080615","054418","-14.5811","-71.5688","57","5","20223006"
"12684","20080617","080727","-7.2604","-74.6239","156","4.6","20223006"
"12685","20080619","083517","-16.1462","-70.313","218","5.2","20223006"
"12686","20080619","141738","-2.7466","-80.4446","13","4.5","20223006"
"12687","20080626","000635","-8.6825","-75.2342","148","5.3","20223006"
"12688","20080626","123359","-8.878","-75.5997","49","5.5","20223006"
"12689","20080626","134351","-13.7503","-76.3376","46","4.5","20223006"
"12690","20080626","142118","-8.2486","-74.5982","131","5.1","20223006"
"12691","20080626","194043","-7.0867","-74.2179","68","4.6","20223006"
"12692","20080701","001732","-10.4024","-75.5861","8","5.7","20223006"
"12693","20080701","010411","-9.75","-75.2574","55","5.1","20223006"
"12694","20080702","171134","-18.646","-71.6283","34","4.9","20223006"
"12695","20080702","185224","-2.9058","-80.6734","14","4.5","20223006"
"12696","20080705","132810","-15.3829","-73.6807","68","5","20223006"
"12697","20080706","231600","-9.3537","-79.6067","35","4.9","20223006"
"12698","20080707","031210","-15.5389","-73.7478","89","4.5","20223006"
"12699","20080708","050818","-3.34","-76.905","110","4.5","20223006"
"12700","20080708","091307","-16.1698","-72.5948","117","6.3","20223006"
"12701","20080709","032523","-11.7924","-75.1123","11","4.6","20223006"
"12702","20080709","070144","-10.3923","-75.4737","10","5.1","20223006"
"12703","20080709","085238","-7.012","-71.62","521","4","20223006"
"12704","20080709","090448","-13.5018","-76.0407","64","4.7","20223006"
"12705","20080709","234210","-9.8254","-74.0163","70","4.5","20223006"
"12706","20080713","164717","-7.9655","-74.2293","108","4.5","20223006"
"12707","20080714","101501","-11.9947","-77.3679","62","4.5","20223006"
"12708","20080714","223703","-10.2907","-75.7241","94","5.1","20223006"
"12709","20080719","032158","-18.7037","-70.3477","24","4.5","20223006"
"12710","20080719","104855","-10.1719","-75.5576","15","5.2","20223006"
"12711","20080721","083245","-14.3848","-76.0689","48","4.5","20223006"
"12712","20080724","022126","-14.1589","-71.3451","45","4.5","20223006"
"12713","20080728","181834","-14.0583","-71.0056","19","5.1","20223006"
"12714","20080728","191655","-8.55","-74.0598","148","4.6","20223006"
"12715","20080801","144029","-6.9195","-80.0262","48","4.7","20223006"
"12716","20080806","001619","-5.1383","-80.9834","19","4.5","20223006"
"12717","20080806","220309","-14.2261","-73.3144","107","5.3","20223006"
"12718","20080807","040918","-17.842","-69.4","149","4.5","20223006"
"12719","20080808","073621","-10.7274","-73.3185","135","4.9","20223006"
"12720","20080810","132337","-14.8102","-72.4162","121","4.5","20223006"
"12721","20080816","213855","-8.1299","-75.0607","154","4.5","20223006"
"12722","20080816","223905","-2.6427","-80.4199","37","4.5","20223006"
"12723","20080818","153809","-6.011","-80.5515","27","5.4","20223006"
"12724","20080818","154046","-5.8259","-80.9801","20","4.8","20223006"
"12725","20080818","160900","-5.9169","-81.1035","27","4.5","20223006"
"12726","20080818","191717","-14.3083","-76.3667","14","5","20223006"
"12727","20080820","013803","-13.4491","-76.2122","55","4.8","20223006"
"12728","20080820","175941","-14.861","-73.2161","107","5.1","20223006"
"12729","20080822","210423","-8.4148","-74.8406","193","5.5","20223006"
"12730","20080824","134816","-5.2272","-79.8125","93","4.7","20223006"
"12731","20080825","090636","-8.195","-78.0355","136","4.8","20223006"
"12732","20080826","210039","-7.9","-74.8304","156","6.5","20223006"
"12733","20080827","105951","-15.944","-69.43","231","4.2","20223006"
"12734","20080829","070528","-14.4156","-73.4399","32","4.9","20223006"
"12735","20080831","070312","-16.8066","-73.2247","84","4.5","20223006"
"12736","20080902","213742","-6.2887","-75.5687","108","4.7","20223006"
"12737","20080903","014012","-13.4591","-78.0786","28","4.9","20223006"
"12738","20080904","031925","-15.762","-69.35","249","4.2","20223006"
"12739","20080904","070225","-9.839","-74.3865","199","4.6","20223006"
"12740","20080904","192314","-18.2965","-71.718","16","4.7","20223006"
"12741","20080905","122959","-14.3406","-75.9116","43","5","20223006"
"12742","20080907","104954","-10.8765","-77.8059","113","5.1","20223006"
"12743","20080914","152527","-10.9471","-80.1147","26","4.7","20223006"
"12744","20080916","080544","-13.7263","-77.0808","13","4.7","20223006"
"12745","20080916","122012","-9.9555","-79.1163","53","4.9","20223006"
"12746","20080918","024245","-4.1211","-81.0698","41","4.5","20223006"
"12747","20080920","013038","-16.6283","-74.5614","56","4.5","20223006"
"12748","20080920","144304","-16.4313","-74.0973","47","5.7","20223006"
"12749","20080923","014949","-8.3544","-81.2138","25","4.6","20223006"
"12750","20080923","111530","-3.945","-77.6371","115","4.8","20223006"
"12751","20080924","233222","-3.1584","-80.5833","28","4.5","20223006"
"12752","20080926","183346","-16.7551","-75.6319","14","5","20223006"
"12753","20080927","051249","-8.006","-74.305","145","4.6","20223006"
"12754","20080927","051308","-14.6345","-76.3906","26","5","20223006"
"12755","20080927","230238","-9.9201","-79.3424","47","4.9","20223006"
"12756","20080930","162331","-15.0296","-73.0413","68","4.5","20223006"
"12757","20081002","043443","-14.2745","-76.6172","3","4.8","20223006"
"12758","20081004","230550","-11.133","-74.576","126","4.9","20223006"
"12759","20081005","122936","-16.2526","-72.9678","56","4.9","20223006"
"12760","20081006","001829","-17.6055","-69.3647","149","5.3","20223006"
"12761","20081007","005122","-12.445","-77.2447","50","4.7","20223006"
"12762","20081008","103051","-14.5938","-76.0761","41","4.5","20223006"
"12763","20081010","051116","-15.2752","-74.4771","55","4.6","20223006"
"12764","20081010","114424","-15.115","-72.3638","162","4.9","20223006"
"12765","20081010","221334","-13.7077","-76.8787","23","4.8","20223006"
"12766","20081013","113051","-6.5376","-80.5501","27","4.5","20223006"
"12767","20081015","001753","-15.1491","-72.6668","122","5.3","20223006"
"12768","20081015","101630","-3.2119","-80.2081","56","4.5","20223006"
"12769","20081015","201523","-14.2677","-75.8017","51","4.5","20223006"
"12770","20081016","131534","-8.3829","-74.7968","62","4.6","20223006"
"12771","20081017","144745","-15.234","-74.1807","56","4.5","20223006"
"12772","20081017","221719","-7.046","-74.248","144","4.3","20223006"
"12773","20081018","094235","-4.3985","-79.46","140","4.9","20223006"
"12774","20081018","192244","-6.4661","-77.6366","126","4.8","20223006"
"12775","20081019","100227","-6.9246","-80.5561","46","4.7","20223006"
"12776","20081019","101922","-6.8977","-80.5299","25","4.5","20223006"
"12777","20081020","033836","-12.4731","-76.6414","63","4.5","20223006"
"12778","20081020","042717","-13.1704","-76.6326","46","4.5","20223006"
"12779","20081020","170549","-8.8384","-79.4556","75","4.7","20223006"
"12780","20081028","023237","-14.2308","-76.4853","24","4.5","20223006"
"12781","20081028","152956","-14.3446","-76.4935","14","4.9","20223006"
"12782","20081029","152236","-15.7921","-74.0536","12","4.5","20223006"
"12783","20081029","230009","-13.71","-76.24","33","4.6","20223006"
"12784","20081030","154737","-13.732","-76.4927","49","4.9","20223006"
"12785","20081101","204027","-12.6072","-77.2691","29","4.9","20223006"
"12786","20081103","031111","-11.3269","-74.3959","126","5","20223006"
"12787","20081104","032038","-9.6858","-78.6565","52","5.2","20223006"
"12788","20081106","065609","-11.1481","-79.3804","39","4.7","20223006"
"12789","20081106","233742","-9.311","-71.565","519","4","20223006"
"12790","20081110","160026","-8.982","-79.5616","54","5","20223006"
"12791","20081112","002208","-7.777","-75.1839","141","5.3","20223006"
"12792","20081112","114252","-4.4518","-77.5939","56","4.5","20223006"
"12793","20081115","084949","-16.2206","-70.0332","138","4.9","20223006"
"12794","20081118","162234","-3.8306","-81.0309","10","5","20223006"
"12795","20081119","074950","-7.875","-74.7684","182","5.6","20223006"
"12796","20081119","081144","-10.282","-78.3138","57","4.5","20223006"
"12797","20081122","202544","-8.7105","-75.8243","159","5.4","20223006"
"12798","20081124","002510","-9.9963","-75.2993","55","4.6","20223006"
"12799","20081126","005707","-3.4274","-75.6556","153","4.5","20223006"
"12800","20081127","030457","-15.9575","-73.998","77","5.4","20223006"
"12801","20081201","000515","-12.0265","-75.6988","102","5.3","20223006"
"12802","20081203","133417","-7.865","-74.484","139","4.2","20223006"
"12803","20081204","041147","-7.8051","-81.1185","57","4.5","20223006"
"12804","20081204","164907","-14.7215","-74.9416","48","4.6","20223006"
"12805","20081205","020022","-16.2453","-74.7319","37","4.7","20223006"
"12806","20081208","154632","-17.2381","-71.7663","57","4.9","20223006"
"12807","20081209","232322","-15.9817","-70.5957","171","4.9","20223006"
"12808","20081211","205125","-15.142","-72.1274","123","5.1","20223006"
"12809","20081212","202605","-4.1823","-80.0889","57","4.9","20223006"
"12810","20081213","075343","-16.9661","-71.2931","129","4.7","20223006"
"12811","20081216","224736","-12.0564","-73.4809","22","5","20223006"
"12812","20081219","051411","-14.5309","-76.1923","29","4.7","20223006"
"12813","20081219","061627","-15.7525","-73.1015","56","4.8","20223006"
"12814","20081219","064354","-17.1663","-70.6021","13","4.6","20223006"
"12815","20081221","154911","-5.5439","-81.4772","58","4.9","20223006"
"12816","20081222","135243","-18.1573","-69.5837","18","5.3","20223006"
"12817","20081224","035423","-17.456","-69.239","169","4.2","20223006"
"12818","20081224","204721","-4.9941","-77.0756","48","5","20223006"
"12819","20081226","062455","-15.1803","-70.9716","272","4.8","20223006"
"12820","20081226","205226","-13.6068","-76.6247","27","4.8","20223006"
"12821","20081227","054548","-14.665","-71.388","113","4.4","20223006"
"12822","20081228","023732","-14.5656","-72.8909","186","4.5","20223006"
"12823","20081229","185026","-9.252","-72.3521","168","4.7","20223006"
"12824","20081229","203848","-5.2072","-75.5033","161","4.5","20223006"
"12825","20081230","205127","-7.7281","-76.2465","77","5.1","20223006"
"12826","20081231","022531","-16.4159","-72.6465","45","4.5","20223006"
"12827","20081231","212338","-8.656","-75.749","184","5.3","20223006"
"12828","20090101","230216","-4.9715","-80.7119","9","4.5","20223006"
"12829","20090107","112514","-9.799","-74.5713","147","5.1","20223006"
"12830","20090107","231652","-15.936","-69.69","206","4.9","20223006"
"12831","20090112","233807","-17.2031","-69.8417","188","4.9","20223006"
"12832","20090115","183749","-16.0145","-73.9384","44","5.3","20223006"
"12833","20090118","113701","-13.9293","-75.3046","66","5.1","20223006"
"12834","20090118","130235","-4.3867","-77.312","141","4.6","20223006"
"12835","20090119","000239","-13.7351","-77.0632","17","5.2","20223006"
"12836","20090119","034417","-15.6999","-71.476","140","4.5","20223006"
"12837","20090121","181700","-11.8044","-75.5545","6","5","20223006"
"12838","20090121","190507","-13.7897","-76.3686","36","4.5","20223006"
"12839","20090126","014958","-15.9037","-75.2292","34","5.3","20223006"
"12840","20090126","030110","-5.1844","-77.7079","57","4.7","20223006"
"12841","20090127","063634","-8.9691","-75.5825","22","4.5","20223006"
"12842","20090128","050551","-14.5085","-76.1885","40","4.9","20223006"
"12843","20090129","222753","-8.7998","-72.389","690","5.8","20223006"
"12844","20090202","175319","-13.666","-76.8833","35","6.2","20223006"
"12845","20090203","031422","-16.5001","-73.1449","48","5.2","20223006"
"12846","20090205","202718","-14.3211","-76.1291","37","4.8","20223006"
"12847","20090207","054129","-8.1723","-74.8234","152","4.7","20223006"
"12848","20090208","083042","-7.6412","-76.6902","10","5","20223006"
"12849","20090208","212306","-6.4969","-81.4055","25","5.4","20223006"
"12850","20090209","140857","-6.6591","-81.548","13","6.2","20223006"
"12851","20090209","170409","-6.7214","-81.4258","56","4.5","20223006"
"12852","20090209","203225","-12.733","-77.211","49","4.6","20223006"
"12853","20090211","031542","-6.6484","-81.3665","31","4.5","20223006"
"12854","20090212","053622","-16.1458","-73.1229","56","4.6","20223006"
"12855","20090213","131835","-8.72","-74.598","197","5.5","20223006"
"12856","20090213","164104","-12.2346","-77.1314","57","4.6","20223006"
"12857","20090214","052453","-5.7189","-81.0609","28","5","20223006"
"12858","20090214","192923","-15.7145","-71.6724","91","4.8","20223006"
"12859","20090215","100445","-5.9605","-81.2539","22","6.2","20223006"
"12860","20090217","191742","-11.0858","-77.9594","55","4.6","20223006"
"12861","20090217","211311","-15.4971","-72.8454","141","4.6","20223006"
"12862","20090218","170009","-4.5885","-77.8071","117","4.5","20223006"
"12863","20090221","121423","-9.459","-79.2351","56","4.7","20223006"
"12864","20090227","144514","-15.279","-73.5388","57","4.5","20223006"
"12865","20090228","010957","-17.1353","-75.1139","14","4.5","20223006"
"12866","20090302","003922","-4.4265","-80.8878","26","5.2","20223006"
"12867","20090303","190719","-8.0432","-74.5721","183","5","20223006"
"12868","20090305","235904","-17.7375","-72.0858","55","4.9","20223006"
"12869","20090306","174451","-9.9288","-78.5937","54","4.7","20223006"
"12870","20090307","170654","-4.6568","-78.1013","92","4.5","20223006"
"12871","20090307","223631","-7.7273","-75.4267","134","4.7","20223006"
"12872","20090308","094237","-5.5497","-76.9552","151","4.5","20223006"
"12873","20090308","145739","-14.9142","-74.078","113","4.7","20223006"
"12874","20090309","094439","-14.854","-74.7517","39","4.5","20223006"
